level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,22,7,1,1,0,92,255,238,2,-1,
5,22,7,1,1,1,92,255,238,2,95.000000, 
2,22,8,0,0,0,677,197,2,60,-1,
3,22,8,1,0,0,677,197,2,60,-1,
4,22,8,1,1,0,677,197,2,60,-1,
5,22,8,1,1,1,677,197,2,60,95.000000, 
2,22,9,0,0,0,914,197,2,60,-1,
3,22,9,1,0,0,914,197,2,60,-1,
4,22,9,1,1,0,914,197,2,60,-1,
5,22,9,1,1,1,914,197,2,60,95.000000, 
2,22,10,0,0,0,677,255,239,2,-1,
3,22,10,1,0,0,677,255,239,2,-1,
4,22,10,1,1,0,677,255,239,2,-1,
5,22,10,1,1,1,677,255,239,2,95.000000, 
2,22,11,0,0,0,80,345,356,27,-1,
3,22,11,1,0,0,80,345,356,27,-1,
4,22,11,1,1,0,80,345,356,27,-1,
5,22,11,1,1,1,80,345,133,27,92.638756,Cardinality
5,22,11,1,1,2,226,345,210,27,96.308250,implementations:
2,22,12,0,0,0,79,480,807,3,-1,
3,22,12,1,0,0,79,480,807,3,-1,
4,22,12,1,1,0,79,480,807,3,-1,
5,22,12,1,1,1,79,480,807,3,95.000000, 
2,22,13,0,0,0,79,556,807,3,-1,
3,22,13,1,0,0,79,556,807,3,-1,
4,22,13,1,1,0,79,556,807,3,-1,
5,22,13,1,1,1,79,556,807,3,95.000000, 
2,22,14,0,0,0,96,409,773,242,-1,
3,22,14,1,0,0,96,409,772,66,-1,
4,22,14,1,1,0,96,409,772,28,-1,
5,22,14,1,1,1,96,409,15,23,81.369514,0
5,22,14,1,1,2,122,405,14,37,81.369514,|
5,22,14,1,1,3,147,410,72,21,96.880669,There
5,22,14,1,1,4,229,410,54,21,96.497124,need
5,22,14,1,1,5,295,410,26,21,96.497124,be
5,22,14,1,1,6,332,417,27,14,96.177216,no
5,22,14,1,1,7,368,417,105,20,96.177216,sponsors
5,22,14,1,1,8,484,410,72,21,96.779121,record
5,22,14,1,1,9,567,410,51,21,96.774582,with
5,22,14,1,1,10,630,417,10,14,96.891479,a
5,22,14,1,1,11,652,410,115,27,96.465630,particular
5,22,14,1,1,12,776,410,92,21,96.522087,student
4,22,14,1,2,0,149,448,138,27,-1,
5,22,14,1,2,1,149,448,36,21,96.796890,PK
5,22,14,1,2,2,199,448,88,27,96.470001,planted
3,22,14,2,0,0,98,486,769,67,-1,
4,22,14,2,1,0,98,486,769,28,-1,
5,22,14,2,1,1,98,486,11,22,84.937050,1
5,22,14,2,1,2,124,482,12,36,84.937050,|
5,22,14,2,1,3,147,487,72,21,95.411186,There
5,22,14,2,1,4,230,494,40,14,95.411186,can
5,22,14,2,1,5,282,487,50,27,96.314430,only
5,22,14,2,1,6,344,487,27,21,95.691765,be
5,22,14,2,1,7,383,487,11,21,95.691765,1
5,22,14,2,1,8,406,494,105,20,96.710144,sponsors
5,22,14,2,1,9,523,487,72,21,96.047310,record
5,22,14,2,1,10,607,487,52,21,96.302582,with
5,22,14,2,1,11,672,494,11,14,96.960480,a
5,22,14,2,1,12,696,487,115,27,93.303474,particular
5,22,14,2,1,13,822,491,45,17,93.072815,stu-
4,22,14,2,2,0,147,522,394,31,-1,
5,22,14,2,2,1,147,524,54,21,96.987480,dent
5,22,14,2,2,2,215,524,36,21,96.948792,PK
5,22,14,2,2,3,265,524,88,27,93.156387,planted
5,22,14,2,2,4,366,537,8,2,92.970863,-
5,22,14,2,2,5,389,524,36,21,96.836090,PK
5,22,14,2,2,6,439,522,102,31,96.756187,(unique)
3,22,14,3,0,0,96,562,773,66,-1,
4,22,14,3,1,0,96,562,773,28,-1,
5,22,14,3,1,1,96,562,15,23,78.671654,0
5,22,14,3,1,2,122,558,14,37,78.671654,|
5,22,14,3,1,3,147,563,72,21,96.813721,There
5,22,14,3,1,4,229,563,53,21,96.065277,need
5,22,14,3,1,5,294,563,27,21,96.065277,be
5,22,14,3,1,6,331,570,28,14,96.024284,no
5,22,14,3,1,7,368,570,105,20,96.024284,sponsors
5,22,14,3,1,8,483,563,73,21,97.007286,record
5,22,14,3,1,9,566,563,52,21,96.501587,with
5,22,14,3,1,10,629,570,10,14,96.501587,a
5,22,14,3,1,11,651,563,115,27,96.385101,particular
5,22,14,3,1,12,775,570,94,20,96.496147,sponsor
4,22,14,3,2,0,149,601,138,27,-1,
5,22,14,3,2,1,149,601,36,21,96.796890,PK
5,22,14,3,2,2,199,601,88,27,96.470001,planted
3,22,14,4,0,0,97,637,13,14,-1,
4,22,14,4,1,0,97,637,13,14,-1,
5,22,14,4,1,1,97,637,13,14,89.658096,*
2,22,15,0,0,0,79,632,807,4,-1,
3,22,15,1,0,0,79,632,807,4,-1,
4,22,15,1,1,0,79,632,807,4,-1,
5,22,15,1,1,1,79,632,807,4,95.000000, 
2,22,16,0,0,0,129,405,1,305,-1,
3,22,16,1,0,0,129,405,1,305,-1,
4,22,16,1,1,0,129,405,1,305,-1,
5,22,16,1,1,1,129,405,1,305,95.000000, 
2,22,17,0,0,0,147,639,722,65,-1,
3,22,17,1,0,0,147,639,722,65,-1,
4,22,17,1,1,0,147,639,722,27,-1,
5,22,17,1,1,1,147,639,72,21,95.622253,There
5,22,17,1,1,2,236,646,41,14,96.443825,can
5,22,17,1,1,3,297,639,27,21,96.211121,be
5,22,17,1,1,4,342,646,65,20,96.100128,many
5,22,17,1,1,5,424,646,106,20,95.839775,sponsors
5,22,17,1,1,6,548,639,86,21,95.839775,records
5,22,17,1,1,7,651,639,52,21,96.686523,with
5,22,17,1,1,8,722,646,11,14,89.153748,a
5,22,17,1,1,9,753,639,116,27,89.153748,particular
4,22,17,1,2,0,147,677,246,27,-1,
5,22,17,1,2,1,147,684,94,20,96.507912,sponsor
5,22,17,1,2,2,254,677,36,21,96.444054,PK
5,22,17,1,2,3,304,677,89,27,96.812386,planted
2,22,18,0,0,0,892,0,116,110,-1,
3,22,18,1,0,0,892,0,116,110,-1,
4,22,18,1,1,0,892,0,116,110,-1,
5,22,18,1,1,1,892,0,116,110,95.000000, 
1,23,0,0,0,0,0,0,1008,756,-1,
2,23,1,0,0,0,892,0,116,110,-1,
3,23,1,1,0,0,892,0,116,110,-1,
4,23,1,1,1,0,892,0,116,110,-1,
5,23,1,1,1,1,892,0,116,110,95.000000, 
2,23,2,0,0,0,79,208,215,22,-1,
3,23,2,1,0,0,79,208,215,22,-1,
4,23,2,1,1,0,79,208,215,22,-1,
5,23,2,1,1,1,79,208,69,22,96.292259,Allow
5,23,2,1,1,2,160,215,11,15,95.535217,a
5,23,2,1,1,3,184,210,62,20,93.113403,NULL
5,23,2,1,1,4,259,208,35,21,91.325714,FK
2,23,3,0,0,0,941,734,49,16,-1,
3,23,3,1,0,0,941,734,49,16,-1,
4,23,3,1,1,0,941,734,49,16,-1,
5,23,3,1,1,1,941,735,15,12,81.259842,23
5,23,3,1,1,2,962,734,7,16,57.599892,/
5,23,3,1,1,3,973,735,17,11,57.599892,24
1,24,0,0,0,0,0,0,1008,756,-1,
2,24,1,0,0,0,892,0,116,110,-1,
3,24,1,1,0,0,892,0,116,110,-1,
4,24,1,1,1,0,892,0,116,110,-1,
5,24,1,1,1,1,892,0,116,110,95.000000, 
2,24,2,0,0,0,79,208,214,21,-1,
3,24,2,1,0,0,79,208,214,21,-1,
4,24,2,1,1,0,79,208,214,21,-1,
5,24,2,1,1,1,79,208,69,21,96.334251,Allow
5,24,2,1,1,2,160,215,11,14,94.902756,a
5,24,2,1,1,3,184,210,62,19,90.163383,NULL
5,24,2,1,1,4,260,208,33,21,90.163383,FK
2,24,3,0,0,0,79,273,366,75,-1,
3,24,3,1,0,0,79,273,366,75,-1,
4,24,3,1,1,0,79,273,219,17,-1,
5,24,3,1,1,1,79,274,63,12,96.524551,CREATE
5,24,3,1,1,2,153,274,53,12,94.773697,TABLE
5,24,3,1,1,3,219,273,79,17,0.000000,Sponsor
5,24,3,1,1,4,291,264,11,32,0.000000,(
4,24,3,1,2,0,102,293,343,16,-1,
5,24,3,1,2,1,102,293,91,15,15.326622,companyID
5,24,3,1,2,2,205,293,103,16,91.806824,VARCHAR(6)
5,24,3,1,2,3,323,293,73,12,96.984131,PRIMARY
5,24,3,1,2,4,407,293,38,14,96.818436,KEY,
4,24,3,1,3,0,101,313,174,15,-1,
5,24,3,1,3,1,101,313,114,15,88.131096,companyName
5,24,3,1,3,2,227,313,48,14,96.569771,TEXT,
4,24,3,1,4,0,101,331,333,17,-1,
5,24,3,1,4,1,101,331,174,17,46.736420,UNIQUE(companyID
5,24,3,1,4,2,273,322,8,32,67.696877,,
5,24,3,1,4,3,292,331,142,17,74.111191,companyName)
5,24,3,1,4,4,419,322,20,32,55.871704,);
2,24,4,0,0,0,79,370,366,75,-1,
3,24,4,1,0,0,79,370,366,75,-1,
4,24,4,1,1,0,79,370,219,17,-1,
5,24,4,1,1,1,79,371,63,12,96.447105,CREATE
5,24,4,1,1,2,153,371,53,12,96.753387,TABLE
5,24,4,1,1,3,219,370,79,17,0.000000,Student
5,24,4,1,1,4,291,361,11,32,0.000000,(
4,24,4,1,2,0,103,390,342,16,-1,
5,24,4,1,2,1,103,390,89,12,62.165123,studentID
5,24,4,1,2,2,205,390,103,16,88.901016,VARCHAR(5)
5,24,4,1,2,3,323,390,73,12,96.942566,PRIMARY
5,24,4,1,2,4,407,390,38,14,96.940193,KEY,
4,24,4,1,3,0,103,410,226,16,-1,
5,24,4,1,3,1,103,410,89,12,92.375473,firstname
5,24,4,1,3,2,205,410,124,16,81.333450,VARCHAR(50)
5,24,4,1,3,3,323,400,8,32,91.882698,,
4,24,4,1,4,0,102,428,216,17,-1,
5,24,4,1,4,1,102,433,70,8,92.908920,surname
5,24,4,1,4,2,184,428,134,17,86.221916,VARCHAR(50)
5,24,4,1,4,3,303,419,19,32,61.901947,);
2,24,5,0,0,0,79,468,356,113,-1,
3,24,5,1,0,0,79,468,356,113,-1,
4,24,5,1,1,0,79,468,229,16,-1,
5,24,5,1,1,1,79,468,63,12,96.496162,CREATE
5,24,5,1,1,2,153,468,53,12,96.653152,TABLE
5,24,5,1,1,3,219,468,89,16,46.784363,Sponsors
5,24,5,1,1,4,301,458,12,32,46.784363,(
4,24,5,1,2,0,103,487,205,16,-1,
5,24,5,1,2,1,103,487,89,12,68.153488,studentID
5,24,5,1,2,2,205,487,103,16,86.831390,VARCHAR(5)
4,24,5,1,3,0,122,505,313,17,-1,
5,24,5,1,3,1,122,506,104,12,93.246231,REFERENCES
5,24,5,1,3,2,240,505,195,17,78.432266,Student(studentID),
4,24,5,1,4,0,102,526,305,16,-1,
5,24,5,1,4,1,102,526,91,15,37.760239,companyID
5,24,5,1,4,2,205,526,103,16,91.589577,VARCHAR(6)
5,24,5,1,4,3,322,526,33,12,96.907295,NOT
5,24,5,1,4,4,365,526,42,12,96.657341,NULL
4,24,5,1,5,0,122,544,313,17,-1,
5,24,5,1,5,1,122,545,104,12,93.057579,REFERENCES
5,24,5,1,5,2,240,544,195,17,37.242908,Sponsor(companylD),
4,24,5,1,6,0,100,565,260,16,-1,
5,24,5,1,6,1,100,565,74,12,96.581291,PRIMARY
5,24,5,1,6,2,185,565,32,12,93.217621,KEY
5,24,5,1,6,3,230,565,130,16,65.079376,(studentID));
2,24,6,0,0,0,941,735,48,11,-1,
3,24,6,1,0,0,941,735,48,11,-1,
4,24,6,1,1,0,941,735,48,11,-1,
5,24,6,1,1,1,941,735,48,11,48.783913,23/24
1,25,0,0,0,0,0,0,1008,756,-1,
2,25,1,0,0,0,892,0,116,110,-1,
3,25,1,1,0,0,892,0,116,110,-1,
4,25,1,1,1,0,892,0,116,110,-1,
5,25,1,1,1,1,892,0,116,110,95.000000, 
2,25,2,0,0,0,79,208,214,21,-1,
3,25,2,1,0,0,79,208,214,21,-1,
4,25,2,1,1,0,79,208,214,21,-1,
5,25,2,1,1,1,79,208,69,21,96.334251,Allow
5,25,2,1,1,2,160,215,11,14,94.902756,a
5,25,2,1,1,3,184,210,62,19,90.163383,NULL
5,25,2,1,1,4,260,208,33,21,90.163383,FK
2,25,3,0,0,0,79,273,799,211,-1,
3,25,3,1,0,0,79,273,799,211,-1,
4,25,3,1,1,0,79,273,652,17,-1,
5,25,3,1,1,1,79,274,63,12,96.524551,CREATE
5,25,3,1,1,2,153,274,53,12,94.773697,TABLE
5,25,3,1,1,3,219,273,79,17,0.000000,Sponsor
5,25,3,1,1,4,291,264,11,32,0.000000,(
5,25,3,1,1,5,512,274,64,12,96.346992,CREATE
5,25,3,1,1,6,586,274,53,12,96.439049,TABLE
5,25,3,1,1,7,653,274,78,16,3.946426,Sponsor
5,25,3,1,1,8,724,264,11,32,3.946426,(
4,25,3,1,2,0,102,293,776,16,-1,
5,25,3,1,2,1,102,293,91,15,15.326622,companyID
5,25,3,1,2,2,205,293,103,16,91.806824,VARCHAR(6)
5,25,3,1,2,3,323,293,73,12,96.984131,PRIMARY
5,25,3,1,2,4,407,293,38,14,96.818436,KEY,
5,25,3,1,2,5,535,293,92,15,62.039074,companylD
5,25,3,1,2,6,639,293,103,16,87.688881,VARCHAR(6)
5,25,3,1,2,7,756,293,74,12,96.755051,PRIMARY
5,25,3,1,2,8,841,293,37,14,96.415100,KEY,
4,25,3,1,3,0,101,313,608,15,-1,
5,25,3,1,3,1,101,313,114,15,88.131096,companyName
5,25,3,1,3,2,227,313,48,14,96.569771,TEXT,
5,25,3,1,3,3,535,313,114,15,87.859467,companyName
5,25,3,1,3,4,660,313,49,14,96.913490,TEXT,
4,25,3,1,4,0,101,331,767,17,-1,
5,25,3,1,4,1,101,331,174,17,46.736420,UNIQUE(companyID
5,25,3,1,4,2,273,322,8,32,67.696877,,
5,25,3,1,4,3,292,331,142,17,74.111191,companyName)
5,25,3,1,4,4,419,322,20,32,55.871704,);
5,25,3,1,4,5,534,332,175,16,44.179882,UNIQUE(companyID
5,25,3,1,4,6,706,322,11,32,44.179882,,
5,25,3,1,4,7,725,332,143,16,51.489227,companyName)
5,25,3,1,4,8,850,322,8,32,42.311409,)
5,25,3,1,4,9,863,322,9,32,42.311409,;
4,25,3,1,5,0,79,370,652,17,-1,
5,25,3,1,5,1,79,371,63,12,96.447105,CREATE
5,25,3,1,5,2,153,371,53,12,96.753387,TABLE
5,25,3,1,5,3,219,370,79,17,0.000000,Student
5,25,3,1,5,4,291,361,11,32,0.000000,(
5,25,3,1,5,5,512,371,64,12,96.069443,CREATE
5,25,3,1,5,6,586,371,53,12,95.686440,TABLE
5,25,3,1,5,7,653,371,78,16,67.169235,Student
5,25,3,1,5,8,724,361,11,32,67.169235,(
4,25,3,1,6,0,103,390,775,16,-1,
5,25,3,1,6,1,103,390,89,12,62.165123,studentID
5,25,3,1,6,2,205,390,103,16,88.901016,VARCHAR(5)
5,25,3,1,6,3,323,390,73,12,96.942566,PRIMARY
5,25,3,1,6,4,407,390,38,14,96.940193,KEY,
5,25,3,1,6,5,536,390,90,12,72.543655,studentID
5,25,3,1,6,6,639,390,103,16,90.797173,VARCHAR(5)
5,25,3,1,6,7,756,390,74,12,96.956963,PRIMARY
5,25,3,1,6,8,841,390,37,14,96.956963,KEY,
4,25,3,1,7,0,103,409,660,17,-1,
5,25,3,1,7,1,103,410,89,12,92.375473,firstname
5,25,3,1,7,2,205,410,124,16,81.333450,VARCHAR(50)
5,25,3,1,7,3,323,400,8,32,91.882698,,
5,25,3,1,7,4,537,410,89,12,92.856598,firstname
5,25,3,1,7,5,639,409,124,17,54.613655,VARCHAR(50)
5,25,3,1,7,6,757,400,8,32,91.907074,,
4,25,3,1,8,0,102,428,629,17,-1,
5,25,3,1,8,1,102,433,70,8,92.908920,surname
5,25,3,1,8,2,184,428,134,17,86.221916,VARCHAR(50)
5,25,3,1,8,3,303,419,19,32,61.901947,);
5,25,3,1,8,4,536,433,70,8,93.171776,surname
5,25,3,1,8,5,617,428,114,17,91.603790,VARCHAR(50)
4,25,3,1,9,0,536,447,184,17,-1,
5,25,3,1,9,1,536,452,69,11,91.690453,sponsor
5,25,3,1,9,2,617,447,103,17,91.659958,VARCHAR(6)
4,25,3,1,10,0,79,468,789,16,-1,
5,25,3,1,10,1,79,468,63,12,96.496162,CREATE
5,25,3,1,10,2,153,468,53,12,96.653152,TABLE
5,25,3,1,10,3,219,468,89,16,46.784363,Sponsors
5,25,3,1,10,4,301,458,12,32,46.784363,(
5,25,3,1,10,5,556,468,104,12,96.501236,REFERENCES
5,25,3,1,10,6,674,458,68,32,1.447845,Sponsor
5,25,3,1,10,7,748,458,108,32,1.447845,(companylD)
5,25,3,1,10,8,864,468,4,16,37.586670,;
2,25,4,0,0,0,100,487,335,94,-1,
3,25,4,1,0,0,103,487,332,35,-1,
4,25,4,1,1,0,103,487,205,16,-1,
5,25,4,1,1,1,103,487,89,12,68.153488,studentID
5,25,4,1,1,2,205,487,103,16,86.831390,VARCHAR(5)
4,25,4,1,2,0,122,505,313,17,-1,
5,25,4,1,2,1,122,506,104,12,93.246231,REFERENCES
5,25,4,1,2,2,240,505,195,17,78.432266,Student(studentID),
3,25,4,2,0,0,102,526,333,35,-1,
4,25,4,2,1,0,102,526,305,16,-1,
5,25,4,2,1,1,102,526,91,15,37.760239,companyID
5,25,4,2,1,2,205,526,103,16,91.589577,VARCHAR(6)
5,25,4,2,1,3,322,526,33,12,96.907295,NOT
5,25,4,2,1,4,365,526,42,12,96.657341,NULL
4,25,4,2,2,0,122,544,313,17,-1,
5,25,4,2,2,1,122,545,104,12,93.057579,REFERENCES
5,25,4,2,2,2,240,544,195,17,37.242908,Sponsor(companylD),
3,25,4,3,0,0,100,565,260,16,-1,
4,25,4,3,1,0,100,565,260,16,-1,
5,25,4,3,1,1,100,565,74,12,96.581291,PRIMARY
5,25,4,3,1,2,185,565,32,12,93.217621,KEY
5,25,4,3,1,3,230,565,130,16,65.079376,(studentID));
1,26,0,0,0,0,0,0,1008,756,-1,
2,26,1,0,0,0,111,196,338,247,-1,
3,26,1,1,0,0,111,196,139,26,-1,
4,26,1,1,1,0,111,196,139,26,-1,
5,26,1,1,1,1,111,204,13,14,68.316040,e@
5,26,1,1,1,2,142,196,108,26,96.407036,UNIQUE
3,26,1,2,0,0,111,242,177,23,-1,
4,26,1,2,1,0,111,242,177,23,-1,
5,26,1,2,1,1,111,250,13,14,39.006767,e@
5,26,1,2,1,2,142,242,61,23,94.844704,NOT
5,26,1,2,1,3,217,243,71,22,94.844704,NULL
3,26,1,3,0,0,111,287,338,69,-1,
4,26,1,3,1,0,111,287,338,31,-1,
5,26,1,3,1,1,111,296,13,14,59.540146,@
5,26,1,3,1,2,142,289,94,21,91.080261,Build-in
5,26,1,3,1,3,249,289,103,21,96.455254,domains
5,26,1,3,1,4,365,287,84,31,96.713425,(types)
4,26,1,3,2,0,111,335,126,21,-1,
5,26,1,3,2,1,111,342,13,14,61.579140,e
5,26,1,3,2,2,141,335,96,21,95.839355,CHECK
3,26,1,4,0,0,111,388,13,14,-1,
4,26,1,4,1,0,111,388,13,14,-1,
5,26,1,4,1,1,111,388,13,14,74.382736,°
3,26,1,5,0,0,111,430,13,13,-1,
4,26,1,5,1,0,111,430,13,13,-1,
5,26,1,5,1,1,111,430,13,13,30.853394,e
2,26,2,0,0,0,142,380,291,69,-1,
3,26,2,1,0,0,142,380,291,69,-1,
4,26,2,1,1,0,142,380,175,23,-1,
5,26,2,1,1,1,142,388,46,14,96.748894,new
5,26,2,1,1,2,202,380,115,23,96.281288,DOMAIN
4,26,2,1,2,0,142,422,291,27,-1,
5,26,2,1,2,1,142,422,130,21,92.781181,Referential
5,26,2,1,2,2,287,422,102,27,95.852654,Integrity
5,26,2,1,2,3,401,422,32,21,96.974617,for
2,26,3,0,0,0,174,461,377,94,-1,
3,26,3,1,0,0,174,461,377,94,-1,
4,26,3,1,1,0,174,461,271,28,-1,
5,26,3,1,1,1,174,471,11,11,46.751785,@
5,26,3,1,1,2,202,463,41,19,91.991867,1:M
5,26,3,1,1,3,257,461,106,28,96.662582,(Optional
5,26,3,1,1,4,376,461,69,28,96.914757,many)
4,26,3,1,2,0,174,494,377,28,-1,
5,26,3,1,2,1,174,504,11,11,39.737186,e
5,26,3,1,2,2,202,496,47,19,96.833626,M:N
5,26,3,1,2,3,263,494,105,28,96.316254,(Optional
5,26,3,1,2,4,381,502,25,13,96.820847,on
5,26,3,1,2,5,420,496,52,19,96.601921,Both
5,26,3,1,2,6,484,494,67,28,96.685867,Sides)
4,26,3,1,3,0,174,527,366,28,-1,
5,26,3,1,3,1,174,538,11,10,44.772026,@
5,26,3,1,3,2,202,529,36,19,91.814728,1:N
5,26,3,1,3,3,252,527,106,28,96.463043,(Optional
5,26,3,1,3,4,370,535,25,13,96.463043,on
5,26,3,1,3,5,409,529,52,19,96.976624,Both
5,26,3,1,3,6,474,527,66,28,96.979385,Sides)
2,26,4,0,0,0,80,629,400,21,-1,
3,26,4,1,0,0,80,629,400,21,-1,
4,26,4,1,1,0,80,629,400,21,-1,
5,26,4,1,1,1,80,629,62,21,96.392952,Code
5,26,4,1,1,2,155,629,106,21,96.392952,available
5,26,4,1,1,3,272,629,56,21,96.649788,from
5,26,4,1,1,4,344,629,136,21,96.639297,Blackboard
2,26,5,0,0,0,941,735,48,11,-1,
3,26,5,1,0,0,941,735,48,11,-1,
4,26,5,1,1,0,941,735,48,11,-1,
5,26,5,1,1,1,941,735,16,11,92.338127,24
5,26,5,1,1,2,962,725,9,31,68.544136,/
5,26,5,1,1,3,974,735,15,11,68.544136,24
